Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, comments and shares",Reactions,Comments,Shares,Total clicks,Matched audience targeting consumption (Photo Click),Other clicks,Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions
100098767261389,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Now Available,Discover our linen co-ord set. Designed for everyday style and easy gifting. #CottonLove #Handmade,45,06/19/2025 19:26,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767261389,0,0,Videos,English,,,,Lifetime,13945,10763,257,220,20,17,122,,122,422533.0,30.3,9.32,2.11,4419.0
100098767269308,100098765432100,LumaCraft Studio,Artisan Home Decor | New Arrival,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #LumaCraft,0,11/09/2025 16:00,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767269308,0,0,Photos,English,,,,Lifetime,8241,8153,317,286,15,16,107,42.0,65,,,,,
100098767277227,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | New Arrival,Discover our artisan home decor. Designed for everyday style and easy gifting. #EverydayStyle #FestiveEdit,0,01/08/2025 17:31,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767277227,0,0,Photos,English,,,,Lifetime,13732,9570,275,236,23,16,116,47.0,69,,,,,
100098767285146,100098765432100,LumaCraft Studio,Handwoven Stole | Fresh Drop,Discover our linen co-ord set. Designed for everyday style and easy gifting. #EverydayStyle #CottonLove,0,10/04/2025 14:01,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767285146,0,0,Photos,English,,,,Lifetime,8137,6378,193,173,13,7,75,41.0,34,,,,,
100098767293065,100098765432100,LumaCraft Studio,Embroidered Festive Set | New Arrival,Discover our printed summer dress. Designed for everyday style and easy gifting. #ShopSmall #StyleInspiration,0,06/29/2025 19:36,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767293065,0,0,Photos,English,,,,Lifetime,29027,23371,1632,1539,59,34,279,126.0,153,,,,,
100098767300984,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Limited Edit,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #CottonLove #Handmade,26,09/20/2025 12:40,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767300984,0,0,Videos,English,,,,Lifetime,14971,8757,144,113,19,12,112,,112,258998.0,17.3,,,
100098767308903,100098765432100,LumaCraft Studio,Weekend Collection | Weekend Pick,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #FestiveEdit #LumaCraft,0,08/31/2025 19:31,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767308903,0,0,Photos,English,,,,Lifetime,11742,10224,465,427,16,22,114,57.0,57,,,,,
100098767316822,100098765432100,LumaCraft Studio,Weekend Collection | New Arrival,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #EverydayStyle,0,06/07/2025 19:20,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767316822,0,0,Photos,English,,,,Lifetime,19062,14465,1011,951,28,32,189,71.0,118,,,,,
100098767324741,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Limited Edit,Discover our handwoven stole. Designed for everyday style and easy gifting. #FestiveEdit #ShopSmall,44,04/23/2025 13:42,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767324741,0,0,Videos,English,,,,Lifetime,10308,6054,172,151,14,7,79,,79,199975.0,19.4,,,
100098767332660,100098765432100,LumaCraft Studio,Weekend Collection | Limited Edit,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #EverydayStyle #ShopSmall,49,08/17/2025 14:35,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767332660,0,0,Videos,English,,,,Lifetime,20870,18552,809,758,30,21,206,,206,751320.0,36.0,,,
100098767340579,100098765432100,LumaCraft Studio,Handwoven Stole | New Arrival,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #ShopSmall #FestiveEdit,0,02/21/2025 13:32,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767340579,0,0,Photos,English,,,,Lifetime,11079,10819,303,262,25,16,110,51.0,59,,,,,
100098767348498,100098765432100,LumaCraft Studio,Printed Summer Dress | Fresh Drop,Discover our handwoven stole. Designed for everyday style and easy gifting. #Handmade #StyleInspiration,0,08/02/2025 12:53,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767348498,0,0,Photos,English,,,,Lifetime,15502,17445,834,761,42,31,231,88.0,143,,,,,
100098767356417,100098765432100,LumaCraft Studio,Handwoven Stole | Fresh Drop,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #FestiveEdit #StyleInspiration,0,02/04/2025 09:40,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767356417,0,0,Photos,English,,,,Lifetime,15663,12291,442,383,33,26,147,71.0,76,,,,,
100098767364336,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Limited Edit,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #StyleInspiration #Handmade,0,08/26/2025 17:20,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767364336,0,0,Photos,English,,,,Lifetime,9060,9170,378,342,17,19,123,36.0,87,,,,,
100098767372255,100098765432100,LumaCraft Studio,Printed Summer Dress | Weekend Pick,Discover our weekend collection. Designed for everyday style and easy gifting. #FestiveEdit #EverydayStyle,0,08/18/2025 18:32,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767372255,0,0,Photos,English,,,,Lifetime,42429,28466,959,841,72,46,329,140.0,189,,,,,
100098767380174,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Now Available,Discover our artisan home decor. Designed for everyday style and easy gifting. #EverydayStyle #NewDrop,0,01/31/2025 13:59,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767380174,0,0,Photos,English,,,,Lifetime,20096,14703,585,528,34,23,184,71.0,113,,,,,
100098767388093,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Limited Edit,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #ShopSmall #EverydayStyle,51,10/04/2025 15:32,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767388093,0,0,Videos,English,,,,Lifetime,13734,11432,343,286,34,23,138,,138,373564.0,27.2,,,
100098767396012,100098765432100,LumaCraft Studio,Handwoven Stole | Now Available,Discover our handcrafted cotton kurta set. Designed for everyday style and easy gifting. #NewDrop #Handmade,0,06/01/2025 16:08,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767396012,0,0,Photos,English,,,,Lifetime,8603,6117,302,277,17,8,70,31.0,39,,,,,
100098767403931,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Limited Edit,Discover our weekend collection. Designed for everyday style and easy gifting. #LumaCraft #LumaCraft,0,10/15/2025 23:51,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767403931,0,0,Photos,English,,,,Lifetime,3700,3065,116,102,9,5,41,12.0,29,,,,,
100098767411850,100098765432100,LumaCraft Studio,Printed Summer Dress | Fresh Drop,Discover our linen co-ord set. Designed for everyday style and easy gifting. #CottonLove #LumaCraft,0,01/16/2025 16:42,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767411850,0,0,Photos,English,,,,Lifetime,2535,2602,54,42,5,7,24,12.0,12,,,,,
100098767419769,100098765432100,LumaCraft Studio,Minimalist Tote Bag | New Arrival,Discover our embroidered festive set. Designed for everyday style and easy gifting. #Handmade #LumaCraft,50,03/07/2025 14:29,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767419769,0,0,Videos,English,,,,Lifetime,19829,9872,472,415,38,19,113,,113,386665.0,19.5,14.28,2.94,4856.0
100098767427688,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Fresh Drop,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #EverydayStyle #ShopSmall,0,06/30/2025 15:54,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767427688,0,0,Photos,English,,,,Lifetime,6681,7083,264,235,22,7,98,31.0,67,,,,,
100098767435607,100098765432100,LumaCraft Studio,Handcrafted Cotton Kurta Set | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #StyleInspiration #CottonLove,33,03/10/2025 11:06,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767435607,0,0,Videos,English,,,,Lifetime,15426,9182,436,396,25,15,109,,109,297721.0,19.3,,,
100098767443526,100098765432100,LumaCraft Studio,Embroidered Festive Set | Fresh Drop,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #Handmade #LumaCraft,47,05/01/2025 09:21,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767443526,0,0,Videos,English,,,,Lifetime,16671,10106,395,353,24,18,130,,130,470122.0,28.2,,,
100098767451445,100098765432100,LumaCraft Studio,Handwoven Stole | Limited Edit,Discover our artisan home decor. Designed for everyday style and easy gifting. #CottonLove #CottonLove,0,08/30/2025 12:33,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767451445,0,0,Photos,English,,,,Lifetime,7687,7994,342,312,16,14,110,40.0,70,,,,,
100098767459364,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Now Available,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #EverydayStyle #EverydayStyle,0,02/22/2025 15:01,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767459364,0,0,Photos,English,,,,Lifetime,5512,5712,170,146,14,10,70,30.0,40,,,,,
100098767467283,100098765432100,LumaCraft Studio,Printed Summer Dress | New Arrival,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #CottonLove,0,09/05/2025 17:52,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767467283,0,0,Photos,English,,,,Lifetime,3318,2998,150,134,9,7,33,13.0,20,,,,,
100098767475202,100098765432100,LumaCraft Studio,Weekend Collection | Weekend Pick,Discover our embroidered festive set. Designed for everyday style and easy gifting. #FestiveEdit #FestiveEdit,0,02/07/2025 15:20,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767475202,0,0,Photos,English,,,,Lifetime,14422,12762,455,402,29,24,148,64.0,84,,,,,
100098767483121,100098765432100,LumaCraft Studio,Weekend Collection | New Arrival,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #NewDrop #NewDrop,22,03/05/2025 20:57,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767483121,0,0,Videos,English,,,,Lifetime,58564,32822,741,610,70,61,401,,401,521219.0,8.9,,,
100098767491040,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Now Available,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #FestiveEdit #LumaCraft,0,08/03/2025 16:45,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767491040,0,0,Photos,English,,,,Lifetime,21897,14201,539,479,35,25,180,77.0,103,,,,,
100098767498959,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our printed summer dress. Designed for everyday style and easy gifting. #EverydayStyle #ShopSmall,19,10/17/2025 13:20,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767498959,0,0,Videos,English,,,,Lifetime,24424,13987,561,502,35,24,161,,161,356590.0,14.6,,,
100098767506878,100098765432100,LumaCraft Studio,Embroidered Festive Set | Weekend Pick,Discover our embroidered festive set. Designed for everyday style and easy gifting. #CottonLove #CottonLove,0,03/04/2025 12:53,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767506878,0,0,Photos,English,,,,Lifetime,19719,15238,846,786,43,17,191,77.0,114,,,,,
100098767514797,100098765432100,LumaCraft Studio,Printed Summer Dress | Weekend Pick,Discover our printed summer dress. Designed for everyday style and easy gifting. #Handmade #Handmade,0,04/20/2025 14:53,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767514797,0,0,Photos,English,,,,Lifetime,25467,19270,486,388,61,37,230,98.0,132,,,,,
100098767522716,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Now Available,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #NewDrop #CottonLove,0,12/04/2025 16:54,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767522716,0,0,Photos,English,,,,Lifetime,3389,3767,152,134,9,9,36,26.0,10,,,,,
100098767530635,100098765432100,LumaCraft Studio,Minimalist Tote Bag | Limited Edit,Discover our minimalist tote bag. Designed for everyday style and easy gifting. #LumaCraft #ShopSmall,0,12/28/2025 18:12,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767530635,0,0,Photos,English,,,,Lifetime,18109,14373,127,61,40,26,171,54.0,117,,,,,
100098767538554,100098765432100,LumaCraft Studio,Weekend Collection | Weekend Pick,Discover our artisan home decor. Designed for everyday style and easy gifting. #CottonLove #LumaCraft,0,08/01/2025 17:35,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767538554,0,0,Photos,English,,,,Lifetime,13583,12288,453,421,10,22,148,55.0,93,,,,,
100098767546473,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Limited Edit,Discover our everyday cotton saree. Designed for everyday style and easy gifting. #Handmade #ShopSmall,0,06/13/2025 13:51,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767546473,0,0,Photos,English,,,,Lifetime,22706,22424,863,781,39,43,242,108.0,134,,,,,
100098767554392,100098765432100,LumaCraft Studio,Weekend Collection | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #NewDrop #CottonLove,0,05/07/2025 14:14,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767554392,0,0,Photos,English,,,,Lifetime,6701,5789,239,211,17,11,60,25.0,35,,,,,
100098767562311,100098765432100,LumaCraft Studio,Everyday Cotton Saree | Weekend Pick,Discover our embroidered festive set. Designed for everyday style and easy gifting. #LumaCraft #Handmade,58,08/12/2025 11:20,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767562311,0,0,Videos,English,,,,Lifetime,12127,7436,226,199,13,14,88,,88,491143.0,40.5,,,
100098767570230,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Fresh Drop,Discover our embroidered festive set. Designed for everyday style and easy gifting. #LumaCraft #ShopSmall,0,08/04/2025 13:52,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767570230,0,0,Photos,English,,,,Lifetime,5982,4660,311,293,8,10,52,24.0,28,,,,,
100098767578149,100098765432100,LumaCraft Studio,Handwoven Stole | Now Available,Discover our embroidered festive set. Designed for everyday style and easy gifting. #FestiveEdit #LumaCraft,28,04/18/2025 16:15,Shared,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767578149,0,0,Videos,English,,,,Lifetime,14775,11321,559,512,28,19,126,,126,299932.0,20.3,,,
100098767586068,100098765432100,LumaCraft Studio,Weekend Collection | Fresh Drop,Discover our pastel shirt collection. Designed for everyday style and easy gifting. #CottonLove #NewDrop,0,01/09/2025 18:47,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767586068,0,0,Photos,English,,,,Lifetime,23454,17723,884,822,38,24,204,77.0,127,,,,,
100098767593987,100098765432100,LumaCraft Studio,Linen Co-Ord Set | Now Available,Discover our embroidered festive set. Designed for everyday style and easy gifting. #CottonLove #CottonLove,0,02/25/2025 15:51,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767593987,0,0,Photos,English,,,,Lifetime,29778,20191,495,405,49,41,247,103.0,144,,,,,
100098767601906,100098765432100,LumaCraft Studio,Weekend Collection | Fresh Drop,Discover our handwoven stole. Designed for everyday style and easy gifting. #Handmade #Handmade,0,12/16/2025 22:28,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767601906,0,0,Photos,English,,,,Lifetime,4217,3621,155,144,7,4,55,15.0,40,,,,,
100098767609825,100098765432100,LumaCraft Studio,Artisan Home Decor | New Arrival,Discover our weekend collection. Designed for everyday style and easy gifting. #FestiveEdit #ShopSmall,0,06/02/2025 17:15,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767609825,0,0,Photos,English,,,,Lifetime,4004,4260,138,118,13,7,58,23.0,35,,,,,
100098767617744,100098765432100,LumaCraft Studio,Pastel Shirt Collection | Now Available,Discover our embroidered festive set. Designed for everyday style and easy gifting. #CottonLove #EverydayStyle,0,06/26/2025 19:48,Original,https://www.facebook.com/lumacraft-studio-synthetic/posts/100098767617744,0,0,Photos,English,,,,Lifetime,27338,22978,759,686,41,32,267,105.0,162,,,,,
